110.000000 94.586014 16.419086
106.214615 96.738586 33.780838
79.562943 110.000000 24.614674
84.714523 103.687492 10.862526
94.024933 110.000000 16.526527
109.674713 110.000000 11.210075
106.115417 110.000000 27.962862
110.000000 110.000000 25.609257
109.907425 108.015877 9.453194
110.000000 95.482658 0.972778
110.000000 72.683846 7.140450
110.000000 62.782635 12.636208
110.000000 76.254524 21.766472
110.000000 76.011383 43.681297
110.000000 70.421013 51.981174
110.000000 86.193848 49.883884
110.000000 83.957352 58.372791
110.000000 93.472122 43.285488
110.000000 91.336716 49.010201
110.000000 89.347580 65.968918
110.000000 102.403252 63.359653
106.044205 107.368759 36.348812
110.000000 110.000000 25.729168
110.000000 110.000000 20.806133
108.009109 110.000000 9.883438
110.000000 110.000000 5.371593
110.000000 101.697021 5.685772
110.000000 103.626945 14.788132
110.000000 91.940948 9.680355
110.000000 85.849960 10.116558
110.000000 79.631310 1.178268
91.558426 85.099045 16.612053
80.695778 81.788208 29.366713
74.531509 81.204285 25.859266
88.554337 89.763626 24.237850
97.684532 80.391289 34.848434
106.842575 76.033684 53.584175
110.000000 91.407333 57.680763
110.000000 103.510094 52.921646
110.000000 99.469406 41.370350
110.000000 101.243317 52.785938
110.000000 109.263275 53.029106
110.000000 100.600449 34.056129
107.339264 110.000000 32.506805
99.436646 93.770432 16.238747
109.211670 92.725342 41.387344
110.000000 110.000000 18.157742
110.000000 110.000000 8.422146
93.262871 110.000000 8.940884
56.736763 110.000000 6.110569
71.061630 110.000000 6.245762
110.000000 110.000000 8.892387
110.000000 110.000000 17.991425
110.000000 110.000000 21.767570
110.000000 110.000000 16.666428
110.000000 110.000000 25.760286
110.000000 110.000000 15.297871
110.000000 110.000000 30.599318
110.000000 110.000000 21.686584
110.000000 110.000000 18.885853
110.000000 101.044327 18.721302
110.000000 104.256897 19.963253
110.000000 110.000000 23.726938
110.000000 110.000000 36.557446
106.359428 97.042061 31.182505
107.325287 99.721703 46.092724
104.674530 95.470749 40.728241
95.082260 110.000000 43.073334
73.182861 101.792595 48.353016
77.168938 110.000000 40.300880
87.489861 110.000000 33.036816
84.617401 110.000000 52.029778
85.423012 91.911591 47.340286
85.794571 93.171616 39.161530
94.774887 80.561142 45.837566
94.474380 90.905060 43.013588
88.124725 91.974487 41.092846
91.229202 83.094162 35.569176
86.269821 76.366043 23.621511
102.828537 76.157333 39.753139
98.551056 66.739075 32.384094
96.682861 81.881371 36.317661
97.900909 105.913460 34.082951
105.799973 107.078690 47.293621
110.000000 110.000000 40.622417
104.563477 103.947830 36.784653
110.000000 78.187714 61.273983
110.000000 100.715004 34.417587
109.526566 104.186508 30.784731
108.085495 110.000000 31.392944
98.030487 110.000000 33.053894
86.717758 110.000000 9.926430
89.212303 110.000000 7.416500
110.000000 107.538940 1.223125
110.000000 110.000000 18.571484
110.000000 110.000000 18.278606
110.000000 110.000000 6.160484
110.000000 110.000000 26.799738
110.000000 110.000000 18.393105
110.000000 110.000000 5.921646
110.000000 110.000000 3.084839
110.000000 110.000000 12.465630
110.000000 105.887871 3.896069
110.000000 110.000000 8.152302
110.000000 110.000000 30.975063
110.000000 110.000000 34.713833
110.000000 110.000000 39.772358
110.000000 110.000000 43.675354
110.000000 110.000000 38.708679
110.000000 110.000000 38.031380
