110.000000 107.316780 109.315735
110.000000 98.596970 110.000000
110.000000 98.959198 110.000000
110.000000 110.000000 110.000000
110.000000 110.000000 107.970093
110.000000 98.821541 110.000000
110.000000 77.550613 110.000000
110.000000 89.805145 110.000000
110.000000 95.782608 110.000000
110.000000 88.919632 110.000000
110.000000 96.372299 110.000000
110.000000 98.343597 110.000000
110.000000 110.000000 110.000000
110.000000 110.000000 110.000000
109.959389 110.000000 108.446335
110.000000 110.000000 106.602470
110.000000 110.000000 107.838623
110.000000 110.000000 105.486832
110.000000 110.000000 110.000000
110.000000 101.246155 107.977844
110.000000 110.000000 110.000000
110.000000 110.000000 110.000000
110.000000 110.000000 110.000000
110.000000 110.000000 110.000000
110.000000 110.000000 110.000000
110.000000 110.000000 110.000000
98.135757 110.000000 110.000000
101.260757 86.860962 110.000000
110.000000 87.378250 110.000000
110.000000 96.887520 110.000000
87.629654 107.728645 110.000000
72.475937 110.000000 110.000000
61.567078 110.000000 110.000000
69.953148 110.000000 110.000000
79.354599 110.000000 110.000000
88.826591 110.000000 110.000000
85.005997 110.000000 110.000000
88.637817 110.000000 110.000000
71.079948 110.000000 110.000000
61.328938 110.000000 110.000000
87.587723 110.000000 110.000000
97.635513 110.000000 110.000000
110.000000 110.000000 110.000000
102.834274 110.000000 110.000000
83.649574 110.000000 110.000000
98.467377 110.000000 108.869797
80.743942 110.000000 108.202148
89.659363 110.000000 107.900391
75.540657 110.000000 107.522003
92.120544 110.000000 110.000000
100.777580 110.000000 110.000000
106.428848 110.000000 110.000000
100.937531 98.280350 110.000000
98.882019 100.923866 110.000000
104.962906 86.591438 110.000000
110.000000 94.511635 110.000000
110.000000 83.805237 110.000000
103.073708 88.978622 110.000000
95.888336 88.216293 110.000000
92.291061 77.869530 110.000000
107.919182 78.495094 110.000000
110.000000 87.168015 107.768608
110.000000 94.783005 110.000000
110.000000 106.978180 110.000000
110.000000 110.000000 110.000000
110.000000 110.000000 110.000000
110.000000 110.000000 110.000000
110.000000 101.562668 110.000000
110.000000 100.471756 110.000000
110.000000 84.605804 104.929016
110.000000 97.322220 108.665253
110.000000 99.397453 90.904915
110.000000 108.287445 87.486694
110.000000 110.000000 107.305145
108.020027 110.000000 109.931656
98.487167 110.000000 108.911499
95.019356 107.905045 94.142204
85.657516 110.000000 97.052345
73.036583 110.000000 95.200829
75.828430 110.000000 91.235321
66.308754 106.869415 89.836319
63.686951 93.951721 110.000000
78.450562 100.790390 110.000000
80.444511 93.911392 90.884445
77.966179 100.766205 94.304855
61.094090 110.000000 97.912392
63.649200 110.000000 91.314270
62.920040 110.000000 85.303108
57.326763 110.000000 91.811546
77.904228 110.000000 106.477470
76.893173 110.000000 92.316246
74.956886 110.000000 80.677048
91.096397 110.000000 83.436661
96.487930 105.028152 73.723755
110.000000 100.446136 99.727066
110.000000 94.083511 100.687996
110.000000 97.650726 103.923920
110.000000 103.607056 110.000000
110.000000 110.000000 110.000000
110.000000 100.819038 110.000000
110.000000 98.335739 110.000000
110.000000 110.000000 110.000000
110.000000 110.000000 110.000000
110.000000 110.000000 110.000000
110.000000 107.368515 110.000000
110.000000 95.343124 110.000000
110.000000 89.488785 110.000000
110.000000 81.366768 110.000000
110.000000 73.593781 107.476761
