16.287222 18.019266 30.448366
42.211254 0.999997 105.767426
28.137871 89.063324 80.184753
75.645622 0.999997 1.795401
77.609398 63.857422 97.566475
67.503510 94.593224 0.999997
9.203326 96.544914 49.230534
60.041996 0.999997 73.118347
93.672211 32.244255 110.000000
0.999997 93.657150 106.773888
33.621861 3.018976 10.588479
27.243814 35.086258 12.333450
61.445042 105.731728 65.825897
45.335449 9.652262 0.999997
43.496487 60.114445 91.437889
110.000000 43.342335 18.805737
83.201073 110.000000 34.565342
98.110641 92.116493 51.256077
56.792591 0.999997 110.000000
0.999997 18.378191 53.282627
6.366689 76.678078 20.787338
0.999997 34.637218 48.202648
75.927177 0.999997 0.999997
31.925232 0.999997 52.294434
41.801270 17.723196 4.035537
0.999997 83.409073 21.226702
56.590061 5.720335 9.411828
16.285723 0.999997 1.750910
85.872543 92.114990 110.000000
30.945307 27.102013 87.516624
67.516609 29.953758 16.901852
68.081734 30.596066 110.000000
12.200069 106.858475 40.428844
59.466267 94.413719 38.831192
68.913742 44.691978 110.000000
110.000000 0.999997 73.025665
72.735046 16.974428 110.000000
4.417273 93.488518 100.798332
85.212303 107.419563 57.648945
94.924828 94.472450 21.202257
61.122452 0.999997 61.771442
0.999997 8.637917 74.025406
75.590515 110.000000 13.704308
43.539391 73.701996 36.839108
21.801233 67.785225 25.166870
15.884221 40.520615 78.415421
12.497826 30.063229 0.999997
94.229027 110.000000 13.412999
105.865150 81.899521 106.132965
36.400925 13.779198 2.305655
100.190361 57.185555 49.390041
59.019482 13.794397 90.767525
92.392998 109.946365 24.533913
44.026196 61.804855 108.338165
75.709572 95.336967 110.000000
35.622646 95.858971 3.508505
0.999997 17.809690 52.030083
26.897455 110.000000 7.119537
110.000000 53.841496 110.000000
110.000000 110.000000 0.999997
32.802036 96.752571 20.618290
78.653137 33.371586 51.222881
38.527611 110.000000 34.040192
62.437210 110.000000 51.791386
42.443729 0.999997 87.782013
50.955215 94.135941 54.026787
84.041115 61.411579 110.000000
73.014061 82.096527 36.513325
38.756939 95.889870 83.272926
67.063507 110.000000 88.827187
110.000000 67.453751 61.553127
0.999997 27.179882 63.703712
110.000000 75.774681 29.652004
17.063572 60.698231 90.860023
94.912949 13.017426 99.665009
34.755623 31.027201 91.785355
86.433578 17.323338 110.000000
0.999997 18.869484 39.939938
23.638821 52.076874 51.211193
13.008100 55.515331 85.252998
55.672600 96.508804 86.023338
17.024689 0.999997 54.595692
110.000000 64.814064 72.572601
16.223000 86.357178 110.000000
110.000000 11.555921 67.580093
110.000000 52.399796 84.730782
0.999997 110.000000 36.310925
110.000000 110.000000 11.763062
110.000000 39.077938 0.999997
94.895752 64.986877 10.323662
110.000000 94.539261 110.000000
110.000000 17.233028 34.738213
45.225250 58.526340 31.350367
60.502529 99.723251 88.754364
110.000000 26.075317 15.420244
64.428848 34.279224 1.426864
45.398464 110.000000 62.663757
22.161688 110.000000 98.906281
110.000000 102.195740 48.979603
37.678848 25.706987 77.315018
86.145691 43.790813 37.088570
34.359116 18.445406 27.390089
39.683018 17.859324 110.000000
68.337151 110.000000 100.057594
40.622082 16.387547 103.273849
94.377914 15.375413 42.373993
60.778240 74.722672 96.523743
51.691067 34.233986 13.087072
36.830845 28.330585 35.146770
1.184253 34.802856 10.920425
0.999997 0.999997 39.863102
1.223182 110.000000 35.197693
29.541849 14.829844 52.054161
23.645103 60.191666 86.626511
